Ce05_ip21_572qic2127;Ce05_ip21_572aic2122;Ce05_ip21_572nic2085;Ce05_ip21_572tic2120;Ce05_ip21_572zi2602;Ce05_ip21_572zx2881e;Ce05_ip21_572pi2202;Ce05_ip21_572pi2207;Ce05_ip21_572pi2204;Ce05_ip21_572pi2212;Ce05_ip21_572pi2209;Ce05_ip21_572pi2214;Ce05_ip21_572pi2216;Ce05_ip21_572pic2223;Ce05_ip21_572pic2227;Ce05_ip21_572pi2228;Ce05_ip21_572pic2226;Ce05_ip21_572pi2233;Ce05_ip21_572pi2235;Ce05_ip21_572pi2241;Ce05_ip21_572pi2243;Ce05_ip21_572pi2206;Ce05_ip21_572pi2231;Ce05_ip21_572pi2238;Ce05_ip21_572fi2294;Ce05_ip21_572pi2244;Ce05_ip21_572pi2245;Ce05_ip21_572pi2246;Ce05_ip21_572pi2247;Ce05_ip21_572pi2253;Ce05_ip21_572pi2254;Ce05_ip21_572fi2292;Ce05_ip21_572fi2293;Ce05_ip21_572fi2296;Ce05_ip21_572fi2298;Ce05_ip21_572fi2297;Ce05_ip21_572fi2295;Ce05_ip21_572mic2990;Ce05_ip21_572ti2902;Ce05_ip21_572fi2901;Ce05_ip21_572pi2903;Ce05_ip21_572pic2904;Ce05_ip21_572tic2474;Ce05_ip21_572mic2911;Ce05_ip21_572TI2910;Ce05_ip21_572TI2912;Ce05_ip21_572TI2920;Ce05_ip21_572TI2905;Ce05_ip21_572PIC2906;Ce05_ip21_572PI2906;Ce05_l21_622ni572.0.23;Ce05_l21_622ni572.0.24;Ce05_l21_622ai581.0.8
1.200893662;5.133858433;2.866405501;66.49077974;58.05395323;175.9548967;-0.160927249;-2.466019801;-1.193292344;-5.148201047;-3.773079319;-6.403386595;-7.290921337;-14.00061912;-23.13150019;-27.07162172;-17.05693982;-30.83999549;-36.75355832;-45.67883163;-18.47738629;-16.62019309;-26.96261083;-42.23114991;242.9572259;-51.23762864;-58.58737749;-54.55724881;-16.75272533;-44.36414824;-54.07489708;467.9324611;704.4572412;310.9068852;569.2168956;419.0002449;583.1170231;98.50418044;152.3437939;20.36417764;386.1961573;318.4252623;145.9091042;244.1795686;75.05282461;108.174276;83.63892859;137.2304253;-90.37014687;-91.37500468;33.20000076;54.20000076;596
1.200948113;5.131222414;2.865978493;66.46396779;58.05419931;176.041258;-0.16166486;-2.465889151;-1.20234115;-5.213190726;-3.772751852;-6.400985697;-7.280056437;-14.02421411;-23.17994447;-27.1862631;-17.11561644;-31.0565076;-36.87554028;-45.78109817;-18.47856306;-16.6748569;-27.10486767;-42.37201493;243.1481799;-51.28942461;-58.58992479;-54.5545361;-16.75499954;-44.45058442;-54.11522111;466.1663625;705.1189159;309.7387061;527.7385496;419.8571477;586.5982108;98.50309491;152.4000249;20.38519761;387.1574145;319.3215673;146.4194833;243.7409398;75.34133793;108.146249;83.90880076;137.2470711;-89.84660635;-89.8585914;33.20000076;54.20000076;596
1.201002564;5.128586395;2.865551484;66.48014794;58.0544454;175.9756846;-0.162402471;-2.465758502;-1.223034371;-5.153249847;-3.772424385;-6.3985848;-7.269191537;-13.96692102;-23.08917785;-27.11857701;-17.07820753;-30.94053325;-36.86988617;-45.77885216;-18.50103712;-16.70459258;-27.04121646;-42.33415912;241.8745723;-51.18699229;-58.62913985;-54.58628216;-16.75727375;-44.47436003;-54.01438838;466.8687958;707.6516055;311.5784766;553.5929311;417.9070779;589.0556857;98.50200938;152.4589839;20.40705585;386.7856936;319.501137;148.2111197;243.8976742;75.58911503;108.1812813;84.11920851;137.3385225;-89.6672596;-89.32419999;33.20000076;54.20000076;596
1.201057015;5.125950376;2.865124476;66.53801345;58.05469148;176.0125763;-0.163140081;-2.465627852;-1.233780043;-5.132149351;-3.772096918;-6.396183902;-7.258478444;-13.99716058;-23.12000315;-27.23398071;-17.03044136;-30.98747061;-36.87375232;-45.79324502;-18.48211854;-16.2578433;-27.08252121;-42.34481766;243.1364497;-51.22530096;-58.7538651;-54.60158974;-16.75954796;-44.53308188;-54.06890647;467.1317911;705.8643145;309.8547911;577.0204554;418.4844701;585.3612895;98.50092385;152.4826868;20.33394783;386.0063379;318.816844;149.0581096;244.3693489;75.8306946;108.260775;84.3352019;137.3676891;-89.29802129;-89.75492719;33.20000076;54.20000076;596
1.201111466;5.123314358;2.864697467;66.51100908;58.05493756;176.0111967;-0.163877692;-2.465497202;-1.222025366;-5.166963649;-3.771769451;-6.393783004;-7.273377707;-14.01268531;-23.20700442;-27.22050234;-17.07195433;-31.0273787;-36.86910615;-45.79473056;-18.46812493;-17.11184648;-27.09970972;-42.33914441;243.6508774;-51.25901021;-58.61489097;-54.57956546;-16.76182217;-44.46849741;-54.13170822;466.054488;707.8160157;310.6414044;551.1574156;420.2159175;585.0871459;98.49983832;152.484644;20.34406583;385.2360358;318.4347784;149.3174559;246.4648982;76.03507606;108.3681493;84.5574798;137.3916402;-89.86370603;-90.23527594;33.20000076;54.20000076;596
1.201165916;5.120678339;2.864270459;66.46158791;58.05518364;175.9759281;-0.164615303;-2.465366553;-1.212953093;-5.144025864;-3.771441983;-6.391382107;-7.295881522;-13.97670338;-23.13217768;-27.17147487;-16.88850508;-30.96741984;-36.73985499;-45.72788965;-18.51328335;-16.89733977;-27.02120532;-42.26582972;241.991073;-51.15873672;-58.68984706;-54.54780364;-16.76409638;-44.39527659;-53.93450192;465.8138669;706.9375972;308.2159309;574.760019;419.4532032;579.1200894;98.49875279;152.4797789;20.34206457;385.9839292;318.8315039;149.3948754;242.9585775;76.2552453;108.3915088;84.7797577;137.4134938;-90.39549875;-90.15901191;33.20000076;54.20000076;596
1.201220367;5.11804232;2.86384345;66.45347179;58.05542973;176.0057186;-0.165352914;-2.465235903;-1.212522159;-5.146759923;-3.771114516;-6.387383275;-7.290837212;-13.94374838;-23.05260801;-27.21870273;-17.03460297;-31.04083983;-36.77570021;-45.75298878;-18.4821165;-16.93714572;-27.09446125;-42.26830197;240.2624203;-51.18513165;-58.61115755;-54.55345046;-16.76637059;-44.40327002;-54.05460676;466.4844951;707.3116465;307.6907925;554.6957063;418.7206464;584.4962108;98.49766726;152.4749139;20.35464908;385.6600291;318.8046461;149.3860453;245.5026617;76.43965982;108.3854972;84.96370857;137.4315474;-88.70346996;-88.94202412;33.20000076;54.20000076;596
1.201274818;5.115406301;2.863416442;66.49980349;58.05567581;175.9742902;-0.166090525;-2.465105253;-1.212495854;-5.130181937;-3.770787049;-6.354206925;-7.284502967;-14.01532389;-23.12872832;-27.22231626;-16.93460025;-31.08146797;-36.7914687;-45.78939524;-18.50132228;-16.95382482;-27.14863408;-42.31839861;240.4093265;-51.28457654;-58.64464277;-54.55235593;-16.7686448;-44.47894677;-54.07784476;467.1343797;708.7315234;310.1769972;527.3119664;420.1240584;591.5299858;98.49658173;152.4700488;20.44114531;386.453347;318.8544141;149.3736145;243.0720951;76.63675123;108.305513;85.11989744;137.4401718;-89.63525256;-90.16792517;33.20000076;54.20000076;596
1.201329269;5.112770282;2.862989433;66.53990432;58.05592189;176.0168004;-0.166828136;-2.464974604;-1.212469549;-5.153633957;-3.770459582;-6.372305522;-7.278168722;-13.95627172;-23.07670188;-27.23275205;-16.91721916;-31.15843695;-36.96575686;-45.88814848;-18.49923553;-16.99289694;-27.24570779;-42.47366446;241.7746128;-51.22954287;-58.73746478;-54.54003371;-16.77091901;-44.52412861;-54.0268909;466.7246646;707.0779435;310.5525545;613.5356819;423.1248769;588.2688528;98.4954962;152.4549861;20.3939116;386.2611631;319.32078;149.3606365;243.7236235;76.79350155;108.3394226;85.28207113;137.4483506;-89.47480383;-89.78651298;33.20000076;54.20000076;596
1.201383719;5.110134264;2.862562425;66.52138899;58.05616798;175.9905757;-0.167565746;-2.464843954;-1.212443244;-5.154042975;-3.770132115;-6.423638263;-7.271834477;-14.01296755;-23.22961235;-27.21235374;-17.08340876;-31.17638712;-36.91171138;-45.80416539;-18.54042092;-17.26058886;-27.22876374;-42.36132035;244.9936236;-51.26323826;-58.7367825;-54.62222456;-16.77319322;-44.66590695;-54.22829108;467.2217321;709.4506636;309.7805691;544.0837497;422.7777282;582.432489;98.49441067;152.389251;20.3856028;385.5338565;318.5473572;149.3322517;246.5705588;76.93340136;108.3392756;85.44884755;137.4565293;-88.5787066;-88.31183801;33.20000076;54.20000076;596
1.20143817;5.107498245;2.862135416;66.54412912;58.05641406;175.9923508;-0.168303357;-2.464713304;-1.212416939;-5.141877731;-3.769804648;-6.426027856;-7.266662399;-13.96468469;-23.02234158;-27.14464;-16.94987963;-30.94245647;-36.71597741;-45.66451271;-18.53899119;-16.71923995;-27.03939632;-42.24314577;245.3151692;-51.23844341;-58.82969103;-54.62035665;-16.77546743;-44.56892443;-54.1418991;465.96434;707.2965449;312.6136335;524.5320721;419.1610887;587.0371396;98.49332514;152.3393053;20.39762541;384.6764126;318.302925;149.2902049;245.4536235;77.0886579;108.3623998;85.6023665;137.4647081;-88.44097383;-88.53880304;33.20000076;54.20000076;596
1.201492621;5.104862226;2.861708408;66.53863091;58.05666014;175.9748251;-0.169040968;-2.464582655;-1.212390634;-5.078192024;-3.769477181;-6.420996207;-7.269054039;-13.99705866;-23.15612424;-27.12234703;-17.01443005;-30.93579226;-36.81282928;-45.72556301;-18.54987009;-16.80323583;-27.02533474;-42.30618193;243.528182;-51.23362147;-58.77670386;-54.60882732;-16.77774164;-44.54786597;-54.09776985;468.060638;707.5660563;313.1233948;520.5993343;420.4593409;583.8830808;98.49223961;152.2737195;20.39418532;384.1123592;317.3050025;149.2393655;245.5349481;77.21803107;108.3265557;85.7450211;137.4680978;-90.0882949;-89.66648066;33.20000076;54.20000076;596
1.201547072;5.102226207;2.861281399;66.50628684;58.05690622;176.0043725;-0.169778579;-2.464452005;-1.212364329;-5.127156798;-3.769149713;-6.415964558;-7.272810158;-13.99514224;-23.14756589;-27.27285938;-17.04312118;-31.14336578;-36.85372285;-45.7612364;-18.54121422;-16.57356583;-27.24691936;-42.32590663;244.1127186;-51.24691394;-58.73341368;-54.59876696;-16.78001853;-44.6295719;-54.17299639;466.0109369;707.835134;311.1795375;558.7198099;418.8293428;585.5233472;98.49115407;152.2352397;20.42759333;385.7119015;317.9707032;149.1868016;244.1381157;77.33397533;108.3436304;85.86333908;137.4662993;-90.10392586;-91.19913472;33.20000076;54.20000076;596
1.201601523;5.099590188;2.860854391;66.46911718;58.05715231;176.0289291;-0.17051619;-2.464321355;-1.212338024;-5.142632267;-3.768822246;-6.410932908;-7.276566277;-14.03670317;-23.17500476;-27.18816295;-17.0622299;-31.18697253;-36.88705653;-45.78290861;-18.51982072;-16.21714691;-27.26665592;-42.37587716;243.7432607;-51.20049354;-58.81613527;-54.59843047;-16.78230483;-44.49044612;-54.10846073;467.1453808;709.0490159;311.6206322;562.1496567;420.1926846;583.0980274;98.49006854;152.197196;20.45323421;386.5206054;319.0470144;149.1342369;243.0184874;77.42932202;108.3531118;85.97905546;137.4644986;-89.06135026;-89.30219543;33.20000076;54.20000076;596
1.201655973;5.09695417;2.860427382;66.51254484;58.05739839;176.0222418;-0.1712538;-2.464190705;-1.212311719;-5.187926731;-3.768494779;-6.405901259;-7.280322396;-14.00313275;-23.19531857;-27.25298381;-16.98794324;-31.04792115;-36.87121681;-45.75977882;-18.50133934;-16.45764727;-27.19554701;-42.30856809;243.8982544;-51.26877879;-58.80088539;-54.58620957;-16.78459194;-44.55153641;-54.0439661;466.9167837;706.7038164;311.121748;563.6401643;422.1440677;584.4093532;98.48898301;152.141222;20.46131082;387.0802261;319.9569796;149.0819259;245.7370755;77.52243125;108.3658243;86.09164876;137.4800242;-88.16041633;-88.0606621;33.20000076;54.20000076;596
1.201710424;5.094318151;2.860000374;66.47715454;58.05764447;175.9899096;-0.171991411;-2.464060056;-1.212285414;-5.172345863;-3.768167312;-6.408781295;-7.285032348;-13.94371518;-23.17244315;-27.20332754;-17.01916381;-31.12743389;-36.83920773;-45.75077947;-18.50251403;-16.08010373;-27.21051419;-42.32735369;242.4512694;-51.24614234;-58.81867937;-54.55939627;-16.78687905;-44.45812685;-54.14144636;466.417408;708.0565294;312.2030267;533.6903181;420.3901027;578.6753575;98.48789748;152.0857269;20.41116101;386.2113186;319.6297869;149.0410683;244.5519158;77.61849968;108.4181026;86.23046247;137.5435125;-87.90312904;-87.73644124;33.20000076;54.20000076;596
1.201764875;5.091682132;2.859573365;66.47161603;58.05789056;176.0346131;-0.172729022;-2.463929406;-1.212259109;-5.151210967;-3.767839845;-6.488619643;-7.290787288;-14.02815213;-23.307588;-27.28784926;-17.08582053;-31.27523865;-37.04837342;-45.89120784;-18.54034927;-16.84896389;-27.3663736;-42.47398174;243.099219;-51.26593433;-58.72105964;-54.64602216;-16.78916616;-44.61772768;-54.08581641;465.2358194;709.1954904;312.5554563;571.3920966;421.6941495;581.056684;98.48681195;152.0464981;20.36162679;385.4846362;318.9166889;149.0228916;244.5655281;77.70492889;108.4258312;86.34267434;137.552183;-87.08035695;-87.16067569;33.20000076;54.20000076;596
1.201815642;5.089242196;2.859146357;66.48449665;58.05813664;175.9439119;-0.173466633;-2.463798756;-1.212232804;-5.178028157;-3.767512378;-6.534954854;-7.299818075;-14.05096484;-23.2267205;-27.2405378;-17.10412165;-31.09528496;-36.94017594;-45.79162633;-18.55986141;-16.84541863;-27.22216065;-42.3486308;242.7272601;-51.19374886;-58.83015704;-54.73990892;-16.79145327;-44.51768978;-54.07138181;466.9136848;708.3540909;310.4581666;552.8272345;420.7678741;586.4996683;98.48572642;152.0101867;20.38194934;385.485315;319.0062289;148.9924654;244.9657521;77.81203425;108.3852034;86.44287328;137.5608535;-88.89823238;-88.56449185;33.20000076;54.20000076;596
1.201787149;5.08764346;2.858719348;66.4998084;58.05838272;176.0017326;-0.174204244;-2.463668107;-1.212206499;-5.166603746;-3.767184911;-6.50929751;-7.31284293;-13.99472616;-23.21876552;-27.25064247;-17.07909607;-31.16240131;-36.942676;-45.79315302;-18.56484256;-16.27088592;-27.24759186;-42.37532004;243.0273555;-51.23268742;-58.82562096;-54.84979528;-16.79374038;-44.63428609;-54.23553123;465.6519537;706.8204064;310.7583759;557.1529341;421.6820557;589.1065117;98.48464089;151.9759419;20.39657368;384.5644027;317.939016;148.9302255;244.9777608;77.90759671;108.2750897;86.52926847;137.569524;-88.26678391;-88.47964992;33.20000076;54.20000076;596
1.201726567;5.086140806;2.85829234;66.5037901;58.05862881;175.9682198;-0.174941855;-2.463537457;-1.212180194;-5.139022667;-3.766857443;-6.49779321;-7.325877383;-13.98871448;-23.24070618;-27.30577685;-17.06944836;-31.26995537;-36.96303704;-45.79300404;-18.58786797;-16.86901194;-27.29055239;-42.4158763;244.8873802;-51.27764287;-58.7406898;-54.8788296;-16.79602749;-44.58609348;-54.1151352;464.6418703;710.3397903;312.2066426;580.1085999;421.2509579;585.0837587;98.48355536;151.9777464;20.51591754;388.1755704;320.0098693;148.9505377;245.5433441;77.98611229;108.2920066;86.63867353;137.5781945;-89.04563838;-88.12687812;33.20000076;54.20000076;596
1.201665985;5.084638152;2.857865331;66.49984188;58.05887489;176.0191805;-0.175679465;-2.463406807;-1.212153889;-5.171132538;-3.766669974;-6.581847355;-7.334632887;-14.07235434;-23.37643122;-27.26697316;-17.14970209;-31.19686419;-37.01157425;-45.7651803;-18.57478979;-16.72379494;-27.28459918;-42.41050508;244.6255547;-51.19045053;-58.84690741;-54.72109712;-16.7983146;-44.60473761;-54.13159858;464.4816298;706.8997667;311.3013239;559.6166956;421.4489311;584.2164766;98.48246983;151.9348705;20.27299021;384.2697732;318.5865448;148.3706341;245.6348606;78.08511896;108.4093054;86.74806935;137.586202;-89.29592447;-89.33951386;33.20000076;54.20000076;596
1.201605403;5.083135497;2.857438323;66.45267108;58.05912097;176.0191614;-0.176417076;-2.463276158;-1.212127584;-5.136079661;-3.767104116;-6.631650292;-7.332776763;-13.95248437;-23.28198039;-27.31924421;-16.86314823;-31.14840431;-37.01527746;-45.7640406;-18.57282343;-16.60518067;-27.26160955;-42.4042851;244.1069969;-51.18969552;-58.69071702;-54.62264121;-16.80060171;-44.51753094;-54.19561872;463.7756641;709.3505827;310.4962543;540.4237102;420.5968043;581.5355192;98.48138649;151.9102194;20.47207109;386.6007047;318.7897044;148.3368009;246.6131306;78.18278931;108.3950652;86.85746516;137.5912655;-88.56066335;-89.48050734;33.20000076;54.20000076;596
1.201544821;5.081632843;2.857011314;66.44516067;58.05936705;175.9971086;-0.177154687;-2.463145508;-1.212101279;-5.181723689;-3.767612386;-6.641193663;-7.330423278;-13.93899698;-23.25043053;-27.36560482;-16.89356514;-31.14845599;-37.02934275;-45.78089938;-18.60330112;-16.7457058;-27.34243087;-42.42655607;245.6558623;-51.27252981;-58.77852033;-54.63628186;-16.80288882;-44.70123156;-54.13607499;466.5408549;709.6395491;313.9723918;579.0629742;422.8955627;581.5814351;98.48104511;151.944347;20.38120823;386.6655068;319.6259838;148.7448901;245.9352702;78.26729974;108.4715777;86.96686097;137.5959779;-88.58387999;-89.11622793;33.20000076;54.20000076;596
1.201484239;5.080130189;2.856584306;66.38378289;58.05961314;175.9911972;-0.177892298;-2.463014858;-1.212074974;-5.183461869;-3.768120656;-6.652972624;-7.328069792;-13.96166713;-23.36270211;-27.28697142;-16.79251236;-31.10476594;-36.9835623;-45.72238848;-18.60712638;-16.41120384;-27.26321421;-42.39780198;246.01433;-51.24825495;-58.69500745;-54.57398934;-16.80517593;-44.61253534;-54.17712739;464.3950485;707.5872797;310.9538847;550.7339307;421.495494;586.5018821;98.48129903;151.9106347;20.32887457;386.2369408;319.3781213;148.0572484;245.4851556;78.31981702;108.4406174;87.05908815;137.6006903;-88.11728864;-88.1387634;33.20000076;54.20000076;596
1.201423657;5.078627535;2.856157297;66.4535661;58.05979132;176.0037063;-0.178629909;-2.462884209;-1.212048669;-5.211563444;-3.768628925;-6.684507276;-7.325716306;-13.9534262;-23.34976857;-27.32113372;-16.8360825;-31.15189598;-37.00593057;-45.73964084;-18.57707256;-17.22721396;-27.30439333;-42.41291537;246.4836987;-51.23865338;-58.86988738;-54.531088;-16.80746304;-44.61592995;-54.10795098;466.2842843;708.2297129;311.1269169;520.2084328;421.6320576;586.0927202;98.48155295;151.8861304;20.31698682;385.4987571;319.2164833;147.7325628;246.0566012;78.37848091;108.4056326;87.1028396;137.6054027;-88.00934985;-87.95856259;33.20000076;54.20000076;596
1.201363075;5.077124881;2.855742957;66.44246273;58.05918968;176.0015146;-0.179364983;-2.462844847;-1.212022364;-5.137179782;-3.769137195;-6.670345424;-7.323362821;-14.04069737;-23.33430921;-27.33000223;-16.93564366;-31.10283949;-37.02088001;-45.7252291;-18.54955528;-17.22624658;-27.29676576;-42.40293746;244.8867401;-51.2066032;-58.71699649;-54.45246124;-16.80975015;-44.46518992;-54.0055645;463.7369058;710.4172387;310.7310784;560.4727006;422.0679339;584.7414503;98.48180686;151.8699316;20.27926028;384.6529989;318.6813413;147.3253421;246.5826722;78.46100588;108.4000719;87.20056223;137.6101151;-88.01268925;-87.85454441;33.20000076;54.20000076;596
1.201302493;5.075622227;2.855672984;66.40595459;58.0583666;176.0018475;-0.179201139;-2.463245955;-1.211996059;-5.195749922;-3.769645465;-6.66616603;-7.321009335;-14.1135496;-23.5012383;-27.41264723;-16.98825338;-31.28190719;-37.09668071;-45.83970735;-18.54079105;-16.77648825;-27.44537048;-42.50736741;243.21672;-51.30795426;-58.71864483;-54.49323506;-16.81203726;-44.53013889;-54.13657945;463.9979531;708.4161794;310.5098139;595.2711147;423.4581938;579.5590321;98.48206078;151.8711733;20.2816905;384.9434549;318.3053845;148.0943667;244.7019032;78.50493426;108.4630207;87.26234421;137.6148275;-87.9556866;-89.00504129;33.20000076;54.20000076;596
1.201241911;5.074119573;2.855757663;66.48023416;58.05754351;176.0456604;-0.178312428;-2.463705096;-1.211969754;-5.204184582;-3.770153735;-6.677018146;-7.31865585;-14.08281478;-23.4183848;-27.26469985;-16.99638037;-31.39843448;-37.13385516;-45.83937169;-18.56397821;-16.5310299;-27.51102971;-42.49528229;241.2193421;-51.19725031;-58.67944197;-54.43115582;-16.81432437;-44.32910111;-54.16005567;457.820575;708.3023454;305.4801734;538.2746502;416.8326795;581.2275753;98.4823147;151.876821;20.33886774;385.6265007;318.9669552;148.4931622;247.1330302;78.55763572;108.4851278;87.25388905;137.6195399;-83.73014456;-83.13511743;33.20000076;54.20000076;596
1.201181328;5.072616919;2.855842343;66.46063109;58.05672043;176.0132092;-0.177423717;-2.464164238;-1.211943449;-5.153031635;-3.770662004;-6.687870263;-7.316302364;-14.11333915;-23.43427605;-27.31089306;-16.97797094;-31.42730776;-37.12520115;-45.79630557;-18.56107497;-16.82259569;-27.51555381;-42.51284588;243.9423101;-51.13962198;-58.71135962;-54.50832645;-16.81661148;-44.36145425;-53.9614277;453.8899181;708.080626;300.3848183;537.8917736;412.2289603;576.162508;98.48256862;151.8824687;20.3291801;386.2817919;319.3913408;148.6658451;250.4967052;78.61042719;108.6747436;86.55637933;137.6242523;-80.88867286;-80.56618885;33.20000076;54.20000076;596
1.201120746;5.071114265;2.855927023;66.48653434;58.05589734;176.0655336;-0.176535006;-2.46462338;-1.211917144;-5.126462693;-3.771170274;-6.713535584;-7.313948878;-14.10419186;-23.46533375;-27.17951142;-17.09022775;-31.23400846;-37.00706765;-45.72099119;-18.56272742;-16.73237549;-27.38963852;-42.39397344;243.0033782;-51.19972461;-58.80060069;-54.45188644;-16.81889859;-44.19209559;-53.99166506;454.4005817;705.9915796;299.584251;551.0810219;412.451922;587.3581081;98.48282254;151.8881164;20.32194092;387.2672667;320.1058423;148.7944933;254.2563897;78.66321865;108.9069436;84.64354447;137.6289647;-75.54957454;-75.35953671;33.20000076;54.20000076;596
1.201060164;5.069611611;2.856011702;66.50602044;58.05507425;175.9671262;-0.175646295;-2.465082521;-1.211890839;-5.174421316;-3.771678544;-6.726223955;-7.311595393;-14.06015261;-23.36247365;-27.30567335;-16.99615777;-31.54361239;-37.17724388;-45.81968977;-18.5821892;-17.81797199;-27.64802175;-42.53878617;242.8265537;-51.26438086;-58.82805667;-54.52579707;-16.8211857;-44.34581702;-54.09529489;456.3431809;707.6622754;305.7410005;501.2943482;410.7817905;577.7913012;98.48307646;151.8937642;20.22472707;385.49031;319.3104388;148.3339223;253.9324947;78.71024754;109.0667238;81.53634711;137.6277397;-76.18954857;-76.45752803;33.20000076;54.20000076;596
1.200999582;5.068108957;2.856096382;66.39662157;58.05425117;176.0434023;-0.174757584;-2.465541663;-1.211864534;-5.16691146;-3.772186814;-6.707814591;-7.314492388;-14.04719515;-23.44913189;-27.3645784;-17.02048937;-31.38854849;-37.14248404;-45.78792651;-18.57268891;-16.85472383;-27.57351564;-42.5070939;243.2130177;-51.23915207;-58.68175948;-54.54726148;-16.82347281;-44.49397016;-54.02193709;458.6573961;708.4395333;304.4900161;564.8136988;416.2516157;582.8292013;98.48333037;151.8994119;20.34871877;384.8734856;317.6630966;148.6213136;251.1071178;78.7277018;108.9375891;78.6803465;137.6116015;-76.84510849;-75.82682466;33.20000076;54.20000076;596
1.200939;5.066606303;2.856181062;66.4331619;58.05342808;175.980564;-0.173868873;-2.466000804;-1.211838229;-5.148419028;-3.772695083;-6.778825379;-7.332214156;-13.99868968;-23.51223272;-27.33413698;-16.99643184;-31.59475737;-37.13803525;-45.81477567;-18.59923427;-17.0130492;-27.7192418;-42.53930462;244.1980786;-51.16272755;-58.74607954;-54.46964335;-16.82412232;-44.44250457;-54.01615497;456.3496591;707.690296;304.5966122;536.3319469;416.3081696;583.1640561;98.48358429;151.9101628;20.29241898;385.3759544;317.8136137;148.7774765;249.1805517;78.54900727;108.627761;76.75611775;137.6028886;-74.59093631;-74.80966482;33.20000076;54.20000076;596
1.200878418;5.065103648;2.856265741;66.44644881;58.05260499;176.0192298;-0.172980162;-2.466459946;-1.211811924;-5.16256088;-3.773203353;-6.808652437;-7.350807088;-13.90327517;-23.60399461;-27.31049849;-17.01901359;-31.43575855;-37.21627495;-45.82940115;-18.60014189;-16.20966675;-27.56269032;-42.59511808;244.0757806;-51.15240406;-58.76675249;-54.54132297;-16.82013568;-44.46804705;-54.17016132;457.0564432;706.3224574;304.5714909;514.4988093;413.9366862;585.2242408;98.48383821;151.9747306;20.4000402;386.2210428;318.5561608;146.7978005;248.7721376;77.73451756;108.4606468;75.44911634;137.6011355;-73.70294268;-73.52198813;33.20000076;54.20000076;596
1.200817836;5.063600994;2.856350421;66.36707369;58.05178191;175.9896357;-0.172091451;-2.466919088;-1.211785619;-5.165535468;-3.773711623;-6.815846447;-7.35165752;-13.86249899;-23.60385035;-27.3581594;-17.17066839;-31.49890701;-37.21729146;-45.82383615;-18.62849128;-17.00840169;-27.61663261;-42.58241782;243.9030389;-51.27748138;-58.79656144;-54.53640041;-16.81586733;-44.55617328;-54.06703797;457.8752255;708.5252642;302.372939;570.5266333;414.3366743;577.0652551;98.48409213;152.0374921;20.39502835;385.8205849;318.6935206;147.5473781;252.4543466;76.39549184;108.4902982;74.63200298;137.5993823;-72.94985558;-73.15817629;33.20000076;54.20000076;596
1.200757254;5.06209834;2.856435101;66.40857206;58.05095882;176.0374272;-0.17120274;-2.467378229;-1.21190357;-5.176382293;-3.774219893;-6.820145187;-7.337271716;-13.88644305;-23.4903859;-27.5040789;-17.03787781;-31.66628575;-37.31490058;-45.81151529;-18.59981257;-15.85808929;-27.76781899;-42.63823768;245.2860414;-51.19833158;-58.83273535;-54.56789526;-16.81159898;-44.6259557;-54.17703173;460.6771393;707.8719256;308.0439931;541.5427054;419.2699662;580.7391505;98.48434605;152.1093892;20.39711313;386.9566394;319.2627039;148.549361;250.5479651;75.01108116;108.5953088;74.30424855;137.5976292;-73.28639638;-73.34774362;33.20000076;54.20000076;596
1.200696672;5.060595686;2.85651978;66.43387064;58.05013573;175.9670086;-0.170314029;-2.467837371;-1.212253436;-5.208725264;-3.774728162;-6.824443928;-7.323113304;-13.89704447;-23.55707295;-27.3951385;-16.98183349;-31.43862574;-37.22223801;-45.76949504;-18.59849059;-16.58770631;-27.58281342;-42.52328876;244.7489342;-51.23024532;-58.71494556;-54.62956656;-16.80733064;-44.66742925;-54.27846955;462.3615578;709.0981702;310.5165586;532.7698083;418.9918071;591.5559266;98.48459997;152.1598779;20.33081974;385.3762306;318.8288705;148.9059002;253.2372892;73.85948522;108.6173834;74.34644632;137.5958761;-77.55725726;-79.96427175;33.20000076;54.20000076;596
1.20063609;5.059093032;2.85660446;66.50975098;58.04931265;176.0144479;-0.169425318;-2.468296513;-1.212606401;-5.193910649;-3.775236432;-6.828742668;-7.311651712;-13.94830575;-23.56585264;-27.46534753;-16.97820919;-31.47641726;-37.28324305;-45.83564635;-18.59750923;-16.94906938;-27.60888847;-42.60117758;245.2437346;-51.22614404;-58.86809226;-54.63893799;-16.80306229;-44.78356063;-54.15758984;465.1544319;708.6439698;310.6810658;585.2128586;425.2677633;581.7389484;98.48485388;152.2096854;20.36934752;384.4260203;317.1417848;149.0683924;248.4840941;72.92533438;108.6316679;74.75083432;137.5941229;-82.73102431;-82.66715348;33.20000076;54.20000076;596
